stimuli,is_train,pitch,semitone,silent,time,cluster,label,rle_cluster,rle_label,phoneme,collapsed_pitches,speaker
23,esuko-HHL-1.wav,True,128.17907249581427,0.03692449279372743,False,23,1,H,0,H2,esuko,HHL,1.wav
24,esuko-HHL-1.wav,True,129.237735140535,0.17932414160592178,False,24,1,H,0,H2,esuko,HHL,1.wav
25,esuko-HHL-1.wav,True,,,True,25,1,H,0,H2,esuko,HHL,1.wav
26,esuko-HHL-1.wav,True,,,True,26,1,H,0,H2,esuko,HHL,1.wav
27,esuko-HHL-1.wav,True,,,True,27,1,H,0,H2,esuko,HHL,1.wav
28,esuko-HHL-1.wav,True,,,True,28,1,H,0,H2,esuko,HHL,1.wav
29,esuko-HHL-1.wav,True,,,True,29,1,H,0,H2,esuko,HHL,1.wav
30,esuko-HHL-1.wav,True,124.99739658992027,-0.3982277692224622,False,30,2,L,1,L1,esuko,HHL,1.wav
31,esuko-HHL-1.wav,True,120.31765695541375,-1.0588238037512374,False,31,2,L,1,L1,esuko,HHL,1.wav
32,esuko-HHL-1.wav,True,115.44629838774357,-1.7743413431082853,False,32,2,L,1,L1,esuko,HHL,1.wav
33,esuko-HHL-1.wav,True,111.17322475390803,-2.4272919251040044,False,33,2,L,1,L1,esuko,HHL,1.wav
34,esuko-HHL-1.wav,True,108.52510182763098,-2.8446590201106265,False,34,2,L,1,L1,esuko,HHL,1.wav
35,esuko-HHL-1.wav,True,107.08881716947491,-3.0753103339141727,False,35,2,L,1,L1,esuko,HHL,1.wav
36,esuko-HHL-1.wav,True,105.84656601155899,-3.27731075950519,False,36,2,L,1,L1,esuko,HHL,1.wav
37,esuko-HHL-1.wav,True,105.26944328536825,-3.3719636478625175,False,37,2,L,1,L1,esuko,HHL,1.wav
38,esuko-HHL-1.wav,True,104.92402300636236,-3.4288639785077057,False,38,2,L,1,L1,esuko,HHL,1.wav
39,esuko-HHL-1.wav,True,106.24287542684914,-3.2126111546960217,False,39,2,L,1,L1,esuko,HHL,1.wav
40,esuko-HHL-1.wav,True,108.45885631540686,-2.855229984978724,False,40,2,L,1,L1,esuko,HHL,1.wav
41,esuko-HHL-1.wav,True,110.34126213436404,-2.557335680452169,False,41,2,L,1,L1,esuko,HHL,1.wav
42,esuko-HHL-1.wav,True,111.63572602010987,-2.3554187721598754,False,42,2,L,1,L1,esuko,HHL,1.wav
43,esuko-HHL-1.wav,True,111.04885150704035,-2.4466706678351957,False,43,2,L,1,L1,esuko,HHL,1.wav
44,esuko-HHL-1.wav,True,117.05276029670985,-1.5350968634512343,False,44,2,L,1,L1,esuko,HHL,1.wav
0,etsuto-LLH-1.wav,True,65.63748750263024,-11.364841340314191,False,0,0,L,0,L2,etsuto,LLH,1.wav
1,etsuto-LLH-1.wav,True,122.78101050563234,-0.5228950089313787,False,1,0,L,0,L2,etsuto,LLH,1.wav
2,etsuto-LLH-1.wav,True,122.95988538328763,-0.49769168798703123,False,2,0,L,0,L2,etsuto,LLH,1.wav
3,etsuto-LLH-1.wav,True,121.25466900588815,-0.7394607863946812,False,3,0,L,0,L2,etsuto,LLH,1.wav
4,etsuto-LLH-1.wav,True,120.03462664318066,-0.9145366740057411,False,4,0,L,0,L2,etsuto,LLH,1.wav
5,etsuto-LLH-1.wav,True,118.24892216151305,-1.174019990464914,False,5,0,L,0,L2,etsuto,LLH,1.wav
6,etsuto-LLH-1.wav,True,110.717554658072,-2.3133365764419653,False,6,0,L,0,L2,etsuto,LLH,1.wav
7,etsuto-LLH-1.wav,True,108.21055029429786,-2.709850404070798,False,7,0,L,0,L2,etsuto,LLH,1.wav
8,etsuto-LLH-1.wav,True,,,True,8,0,L,0,L2,etsuto,LLH,1.wav
9,etsuto-LLH-1.wav,True,,,True,9,0,L,0,L2,etsuto,LLH,1.wav
10,etsuto-LLH-1.wav,True,,,True,10,0,L,0,L2,etsuto,LLH,1.wav
11,etsuto-LLH-1.wav,True,,,True,11,0,L,0,L2,etsuto,LLH,1.wav
12,etsuto-LLH-1.wav,True,,,True,12,0,L,0,L2,etsuto,LLH,1.wav
13,etsuto-LLH-1.wav,True,,,True,13,0,L,0,L2,etsuto,LLH,1.wav
14,etsuto-LLH-1.wav,True,141.4851515388345,1.9318634594583508,False,14,1,L,0,L2,etsuto,LLH,1.wav
15,etsuto-LLH-1.wav,True,126.54601111644322,0.0,False,15,1,L,0,L2,etsuto,LLH,1.wav
16,etsuto-LLH-1.wav,True,124.0109607575682,-0.3503327190420334,False,16,1,L,0,L2,etsuto,LLH,1.wav
17,etsuto-LLH-1.wav,True,119.71792333490369,-0.9602744874054286,False,17,1,L,0,L2,etsuto,LLH,1.wav
18,etsuto-LLH-1.wav,True,116.89245575873672,-1.3737625363274095,False,18,1,L,0,L2,etsuto,LLH,1.wav
19,etsuto-LLH-1.wav,True,114.82305085558815,-1.6829968673064422,False,19,1,L,0,L2,etsuto,LLH,1.wav
20,etsuto-LLH-1.wav,True,113.56248470390467,-1.8741085503825927,False,20,1,L,0,L2,etsuto,LLH,1.wav
21,etsuto-LLH-1.wav,True,111.82548677097448,-2.1409559319797324,False,21,1,L,0,L2,etsuto,LLH,1.wav
22,etsuto-LLH-1.wav,True,107.80532346382111,-2.7748033445407483,False,22,1,L,0,L2,etsuto,LLH,1.wav
23,etsuto-LLH-1.wav,True,,,True,23,1,L,0,L2,etsuto,LLH,1.wav
24,etsuto-LLH-1.wav,True,,,True,24,1,L,0,L2,etsuto,LLH,1.wav
25,etsuto-LLH-1.wav,True,,,True,25,1,L,0,L2,etsuto,LLH,1.wav
26,etsuto-LLH-1.wav,True,,,True,26,1,L,0,L2,etsuto,LLH,1.wav
27,etsuto-LLH-1.wav,True,140.43200121237197,1.8025163681203686,False,27,2,H,1,H1,etsuto,LLH,1.wav
28,etsuto-LLH-1.wav,True,140.12773118799768,1.7649655173036733,False,28,2,H,1,H1,etsuto,LLH,1.wav
29,etsuto-LLH-1.wav,True,137.5885722496133,1.448383389997539,False,29,2,H,1,H1,etsuto,LLH,1.wav
30,etsuto-LLH-1.wav,True,135.9630488719439,1.242631032794035,False,30,2,H,1,H1,etsuto,LLH,1.wav
31,etsuto-LLH-1.wav,True,135.20664185572295,1.1460478951773665,False,31,2,H,1,H1,etsuto,LLH,1.wav
32,etsuto-LLH-1.wav,True,135.6685749001098,1.205094639995537,False,32,2,H,1,H1,etsuto,LLH,1.wav
33,etsuto-LLH-1.wav,True,136.9334672536735,1.3657567105812374,False,33,2,H,1,H1,etsuto,LLH,1.wav
34,etsuto-LLH-1.wav,True,138.2921776561746,1.5366902601534718,False,34,2,H,1,H1,etsuto,LLH,1.wav
35,etsuto-LLH-1.wav,True,140.21187214172733,1.7753577477742613,False,35,2,H,1,H1,etsuto,LLH,1.wav
36,etsuto-LLH-1.wav,True,141.9144117927714,1.984308885070014,False,36,2,H,1,H1,etsuto,LLH,1.wav
37,etsuto-LLH-1.wav,True,142.34054082446195,2.036215079477966,False,37,2,H,1,H1,etsuto,LLH,1.wav
38,etsuto-LLH-1.wav,True,140.59082705477056,1.8220852221671298,False,38,2,H,1,H1,etsuto,LLH,1.wav
39,etsuto-LLH-1.wav,True,135.36585966810568,1.1664227173250945,False,39,2,H,1,H1,etsuto,LLH,1.wav
40,etsuto-LLH-1.wav,True,175.6741667500012,5.678880275761299,False,40,2,H,1,H1,etsuto,LLH,1.wav
0,esuko-LHH-1.wav,True,126.41673115753903,-2.142961746149047,False,0,0,L,0,L1,esuko,LHH,1.wav
1,esuko-LHH-1.wav,True,127.75809885333094,-1.9602337407239718,False,1,0,L,0,L1,esuko,LHH,1.wav
2,esuko-LHH-1.wav,True,123.375110167832,-2.5645942597250486,False,2,0,L,0,L1,esuko,LHH,1.wav
3,esuko-LHH-1.wav,True,119.0489562371747,-3.182551073111388,False,3,0,L,0,L1,esuko,LHH,1.wav
4,esuko-LHH-1.wav,True,117.40305929183485,-3.423570702318432,False,4,0,L,0,L1,esuko,LHH,1.wav
5,esuko-LHH-1.wav,True,116.05075048961837,-3.624140505092669,False,5,0,L,0,L1,esuko,LHH,1.wav
6,esuko-LHH-1.wav,True,114.97125316588978,-3.785932550439156,False,6,0,L,0,L1,esuko,LHH,1.wav
7,esuko-LHH-1.wav,True,113.89023082519668,-3.9494827092584432,False,7,0,L,0,L1,esuko,LHH,1.wav
8,esuko-LHH-1.wav,True,113.51288559482573,-4.00693781549902,False,8,0,L,0,L1,esuko,LHH,1.wav
9,esuko-LHH-1.wav,True,112.33625359556525,-4.187327594065452,False,9,0,L,0,L1,esuko,LHH,1.wav
10,esuko-LHH-1.wav,True,110.14284809553402,-4.528700900043232,False,10,0,L,0,L1,esuko,LHH,1.wav
11,esuko-LHH-1.wav,True,109.83458259522786,-4.577222248615311,False,11,0,L,0,L1,esuko,LHH,1.wav
12,esuko-LHH-1.wav,True,,,True,12,0,L,0,L1,esuko,LHH,1.wav
13,esuko-LHH-1.wav,True,,,True,13,0,L,0,L1,esuko,LHH,1.wav
14,esuko-LHH-1.wav,True,,,True,14,0,L,0,L1,esuko,LHH,1.wav
15,esuko-LHH-1.wav,True,,,True,15,0,L,0,L1,esuko,LHH,1.wav
16,esuko-LHH-1.wav,True,,,True,16,0,L,0,L1,esuko,LHH,1.wav
17,esuko-LHH-1.wav,True,,,True,17,1,H,1,H2,esuko,LHH,1.wav
18,esuko-LHH-1.wav,True,,,True,18,1,H,1,H2,esuko,LHH,1.wav
19,esuko-LHH-1.wav,True,,,True,19,1,H,1,H2,esuko,LHH,1.wav
20,esuko-LHH-1.wav,True,159.1876896493668,1.847534544213474,False,20,1,H,1,H2,esuko,LHH,1.wav
21,esuko-LHH-1.wav,True,148.52025209046292,0.6467052937741441,False,21,1,H,1,H2,esuko,LHH,1.wav
22,esuko-LHH-1.wav,True,148.49571810520283,0.6438452407803498,False,22,1,H,1,H2,esuko,LHH,1.wav
23,esuko-LHH-1.wav,True,148.65058159929222,0.6618905590942994,False,23,1,H,1,H2,esuko,LHH,1.wav
24,esuko-LHH-1.wav,True,147.87445897083407,0.5712639471628095,False,24,1,H,1,H2,esuko,LHH,1.wav
25,esuko-LHH-1.wav,True,147.25585232638286,0.49868892431765677,False,25,1,H,1,H2,esuko,LHH,1.wav
26,esuko-LHH-1.wav,True,146.69153872373357,0.4322171573814397,False,26,1,H,1,H2,esuko,LHH,1.wav
27,esuko-LHH-1.wav,True,144.28588561659123,0.14595141209481796,False,27,1,H,1,H2,esuko,LHH,1.wav
28,esuko-LHH-1.wav,True,140.45390349318083,-0.3200500903557176,False,28,1,H,1,H2,esuko,LHH,1.wav
29,esuko-LHH-1.wav,True,,,True,29,1,H,1,H2,esuko,LHH,1.wav
30,esuko-LHH-1.wav,True,,,True,30,1,H,1,H2,esuko,LHH,1.wav
31,esuko-LHH-1.wav,True,,,True,31,1,H,1,H2,esuko,LHH,1.wav
32,esuko-LHH-1.wav,True,,,True,32,1,H,1,H2,esuko,LHH,1.wav
33,esuko-LHH-1.wav,True,,,True,33,1,H,1,H2,esuko,LHH,1.wav
34,esuko-LHH-1.wav,True,,,True,34,2,H,1,H2,esuko,LHH,1.wav
35,esuko-LHH-1.wav,True,155.99721222365562,1.4970322335381245,False,35,2,H,1,H2,esuko,LHH,1.wav
36,esuko-LHH-1.wav,True,153.98864360433925,1.2726767680333968,False,36,2,H,1,H2,esuko,LHH,1.wav
37,esuko-LHH-1.wav,True,148.8719349561329,0.6876509313430919,False,37,2,H,1,H2,esuko,LHH,1.wav
38,esuko-LHH-1.wav,True,145.36984903665035,0.2755261393669649,False,38,2,H,1,H2,esuko,LHH,1.wav
39,esuko-LHH-1.wav,True,143.27500606142138,0.02423275249370659,False,39,2,H,1,H2,esuko,LHH,1.wav
40,esuko-LHH-1.wav,True,142.71869681473717,-0.04311857130757923,False,40,2,H,1,H2,esuko,LHH,1.wav
41,esuko-LHH-1.wav,True,142.6022623053785,-0.05724830078131176,False,41,2,H,1,H2,esuko,LHH,1.wav
42,esuko-LHH-1.wav,True,142.87419151114543,-0.024266719565080835,False,42,2,H,1,H2,esuko,LHH,1.wav
43,esuko-LHH-1.wav,True,143.73482594990725,0.07970517466801051,False,43,2,H,1,H2,esuko,LHH,1.wav
44,esuko-LHH-1.wav,True,144.73687869517596,0.19998004261422628,False,44,2,H,1,H2,esuko,LHH,1.wav
45,esuko-LHH-1.wav,True,145.51641216156602,0.2929717961413991,False,45,2,H,1,H2,esuko,LHH,1.wav
46,esuko-LHH-1.wav,True,144.68725265560792,0.1940431298998983,False,46,2,H,1,H2,esuko,LHH,1.wav
47,esuko-LHH-1.wav,True,140.59926161533602,-0.30214252096585864,False,47,2,H,1,H2,esuko,LHH,1.wav
48,esuko-LHH-1.wav,True,,,True,48,2,H,1,H2,esuko,LHH,1.wav
49,esuko-LHH-1.wav,True,,,True,49,2,H,1,H2,esuko,LHH,1.wav
0,etsu-LL-3.wav,True,133.23229962899276,0.9504460260526499,False,0,0,L,0,L2,etsu,LL,3.wav
1,etsu-LL-3.wav,True,131.50458607813573,0.7244768352942692,False,1,0,L,0,L2,etsu,LL,3.wav
2,etsu-LL-3.wav,True,126.9827335009845,0.11870755720500144,False,2,0,L,0,L2,etsu,LL,3.wav
3,etsu-LL-3.wav,True,126.70528278552891,0.08083960237795285,False,3,0,L,0,L2,etsu,LL,3.wav
4,etsu-LL-3.wav,True,127.283890935672,0.15971759932260843,False,4,0,L,0,L2,etsu,LL,3.wav
5,etsu-LL-3.wav,True,126.83600386669667,0.09869143311442828,False,5,0,L,0,L2,etsu,LL,3.wav
6,etsu-LL-3.wav,True,121.62071065570899,-0.6282134226711202,False,6,0,L,0,L2,etsu,LL,3.wav
7,etsu-LL-3.wav,True,127.13256244075164,0.1391226204665172,False,7,0,L,0,L2,etsu,LL,3.wav
8,etsu-LL-3.wav,True,125.84504777771063,-0.03709917774733316,False,8,0,L,0,L2,etsu,LL,3.wav
9,etsu-LL-3.wav,True,,,True,9,0,L,0,L2,etsu,LL,3.wav
10,etsu-LL-3.wav,True,,,True,10,0,L,0,L2,etsu,LL,3.wav
11,etsu-LL-3.wav,True,,,True,11,0,L,0,L2,etsu,LL,3.wav
12,etsu-LL-3.wav,True,,,True,12,0,L,0,L2,etsu,LL,3.wav
13,etsu-LL-3.wav,True,,,True,13,0,L,0,L2,etsu,LL,3.wav
14,etsu-LL-3.wav,True,,,True,14,0,L,0,L2,etsu,LL,3.wav
15,etsu-LL-3.wav,True,,,True,15,0,L,0,L2,etsu,LL,3.wav
16,etsu-LL-3.wav,True,,,True,16,0,L,0,L2,etsu,LL,3.wav
17,etsu-LL-3.wav,True,,,True,17,1,L,0,L2,etsu,LL,3.wav
18,etsu-LL-3.wav,True,,,True,18,1,L,0,L2,etsu,LL,3.wav
19,etsu-LL-3.wav,True,,,True,19,1,L,0,L2,etsu,LL,3.wav
20,etsu-LL-3.wav,True,,,True,20,1,L,0,L2,etsu,LL,3.wav
21,etsu-LL-3.wav,True,132.98048606183312,0.9176941542465162,False,21,1,L,0,L2,etsu,LL,3.wav
22,etsu-LL-3.wav,True,128.9929554036078,0.3906268292938467,False,22,1,L,0,L2,etsu,LL,3.wav
23,etsu-LL-3.wav,True,125.65408188807992,-0.06339006108483967,False,23,1,L,0,L2,etsu,LL,3.wav
24,etsu-LL-3.wav,True,124.56138836443982,-0.21459735909870833,False,24,1,L,0,L2,etsu,LL,3.wav
25,etsu-LL-3.wav,True,123.95408241657302,-0.2992110714571145,False,25,1,L,0,L2,etsu,LL,3.wav
26,etsu-LL-3.wav,True,122.75476677489905,-0.46753194337123416,False,26,1,L,0,L2,etsu,LL,3.wav
27,etsu-LL-3.wav,True,123.77408786037687,-0.3243687076533187,False,27,1,L,0,L2,etsu,LL,3.wav
28,etsu-LL-3.wav,True,125.57277281675006,-0.07459627053761254,False,28,1,L,0,L2,etsu,LL,3.wav
29,etsu-LL-3.wav,True,127.39575201163579,0.1749255455632962,False,29,1,L,0,L2,etsu,LL,3.wav
30,etsu-LL-3.wav,True,125.30303328163372,-0.11182444768111843,False,30,1,L,0,L2,etsu,LL,3.wav
31,etsu-LL-3.wav,True,121.26761646646132,-0.678548415778058,False,31,1,L,0,L2,etsu,LL,3.wav
32,etsu-LL-3.wav,True,121.25029745195803,-0.6810210799347707,False,32,1,L,0,L2,etsu,LL,3.wav
33,etsu-LL-3.wav,True,126.38498098658165,0.03701984668302881,False,33,1,L,0,L2,etsu,LL,3.wav
0,esuko-HHL-3.wav,True,155.57154358491735,0.3717305590248711,False,0,0,H,0,H2,esuko,HHL,3.wav
1,esuko-HHL-3.wav,True,155.61920537815666,0.37703365496944197,False,1,0,H,0,H2,esuko,HHL,3.wav
2,esuko-HHL-3.wav,True,156.05556408972473,0.4255097991211878,False,2,0,H,0,H2,esuko,HHL,3.wav
3,esuko-HHL-3.wav,True,154.91752320771286,0.29879633096211355,False,3,0,H,0,H2,esuko,HHL,3.wav
4,esuko-HHL-3.wav,True,152.3908903625818,0.01411220359092893,False,4,0,H,0,H2,esuko,HHL,3.wav
5,esuko-HHL-3.wav,True,148.66716626507815,-0.41417507095608547,False,5,0,H,0,H2,esuko,HHL,3.wav
6,esuko-HHL-3.wav,True,147.8252230482085,-0.5124983153228602,False,6,0,H,0,H2,esuko,HHL,3.wav
7,esuko-HHL-3.wav,True,146.27537244480396,-0.6949650641062463,False,7,0,H,0,H2,esuko,HHL,3.wav
8,esuko-HHL-3.wav,True,,,True,8,0,H,0,H2,esuko,HHL,3.wav
9,esuko-HHL-3.wav,True,,,True,9,0,H,0,H2,esuko,HHL,3.wav
10,esuko-HHL-3.wav,True,,,True,10,0,H,0,H2,esuko,HHL,3.wav
11,esuko-HHL-3.wav,True,,,True,11,0,H,0,H2,esuko,HHL,3.wav
12,esuko-HHL-3.wav,True,,,True,12,0,H,0,H2,esuko,HHL,3.wav
13,esuko-HHL-3.wav,True,,,True,13,0,H,0,H2,esuko,HHL,3.wav
14,esuko-HHL-3.wav,True,,,True,14,0,H,0,H2,esuko,HHL,3.wav
15,esuko-HHL-3.wav,True,,,True,15,0,H,0,H2,esuko,HHL,3.wav
16,esuko-HHL-3.wav,True,,,True,16,0,H,0,H2,esuko,HHL,3.wav
17,esuko-HHL-3.wav,True,,,True,17,0,H,0,H2,esuko,HHL,3.wav
18,esuko-HHL-3.wav,True,163.6488240221794,1.2480310602919034,False,18,1,H,0,H2,esuko,HHL,3.wav
19,esuko-HHL-3.wav,True,162.29541349329273,1.104258992166978,False,19,1,H,0,H2,esuko,HHL,3.wav
20,esuko-HHL-3.wav,True,162.77948576793742,1.1558189880582683,False,20,1,H,0,H2,esuko,HHL,3.wav
21,esuko-HHL-3.wav,True,162.14860603920346,1.0885916927118433,False,21,1,H,0,H2,esuko,HHL,3.wav
22,esuko-HHL-3.wav,True,160.97614461092053,0.9629551359303885,False,22,1,H,0,H2,esuko,HHL,3.wav
23,esuko-HHL-3.wav,True,159.9279779170694,0.8498604016878264,False,23,1,H,0,H2,esuko,HHL,3.wav
24,esuko-HHL-3.wav,True,157.89346850964438,0.6282101567857975,False,24,1,H,0,H2,esuko,HHL,3.wav
25,esuko-HHL-3.wav,True,152.06018415747792,-0.02349844163964054,False,25,1,H,0,H2,esuko,HHL,3.wav
26,esuko-HHL-3.wav,True,152.26671911102096,0.0,False,26,1,H,0,H2,esuko,HHL,3.wav
27,esuko-HHL-3.wav,True,151.8850465121234,-0.04344968665836227,False,27,1,H,0,H2,esuko,HHL,3.wav
28,esuko-HHL-3.wav,True,153.10863156981392,0.09545965020828888,False,28,1,H,0,H2,esuko,HHL,3.wav
29,esuko-HHL-3.wav,True,157.0308921195027,0.5333730760394724,False,29,1,H,0,H2,esuko,HHL,3.wav
30,esuko-HHL-3.wav,True,158.04341728385788,0.6446435936334453,False,30,1,H,0,H2,esuko,HHL,3.wav
31,esuko-HHL-3.wav,True,,,True,31,1,H,0,H2,esuko,HHL,3.wav
32,esuko-HHL-3.wav,True,,,True,32,1,H,0,H2,esuko,HHL,3.wav
33,esuko-HHL-3.wav,True,,,True,33,1,H,0,H2,esuko,HHL,3.wav
34,esuko-HHL-3.wav,True,,,True,34,1,H,0,H2,esuko,HHL,3.wav
35,esuko-HHL-3.wav,True,,,True,35,2,L,1,L1,esuko,HHL,3.wav
36,esuko-HHL-3.wav,True,,,True,36,2,L,1,L1,esuko,HHL,3.wav
37,esuko-HHL-3.wav,True,,,True,37,2,L,1,L1,esuko,HHL,3.wav
38,esuko-HHL-3.wav,True,,,True,38,2,L,1,L1,esuko,HHL,3.wav
39,esuko-HHL-3.wav,True,,,True,39,2,L,1,L1,esuko,HHL,3.wav
40,esuko-HHL-3.wav,True,87.30623739592764,-9.629328169890771,False,40,2,L,1,L1,esuko,HHL,3.wav
41,esuko-HHL-3.wav,True,85.93455738889581,-9.90348400732056,False,41,2,L,1,L1,esuko,HHL,3.wav
42,esuko-HHL-3.wav,True,83.97494679593446,-10.30283718426575,False,42,2,L,1,L1,esuko,HHL,3.wav
43,esuko-HHL-3.wav,True,80.3533293730864,-11.06605127716135,False,43,2,L,1,L1,esuko,HHL,3.wav
44,esuko-HHL-3.wav,True,77.90989027206555,-11.60066710694946,False,44,2,L,1,L1,esuko,HHL,3.wav
45,esuko-HHL-3.wav,True,75.23062718599964,-12.206503485928135,False,45,2,L,1,L1,esuko,HHL,3.wav
46,esuko-HHL-3.wav,True,73.76448321767404,-12.547228799989528,False,46,2,L,1,L1,esuko,HHL,3.wav
47,esuko-HHL-3.wav,True,70.2190741478561,-13.399989211641069,False,47,2,L,1,L1,esuko,HHL,3.wav
48,esuko-HHL-3.wav,True,67.27736778070816,-14.140889764162518,False,48,2,L,1,L1,esuko,HHL,3.wav
49,esuko-HHL-3.wav,True,70.73523060580476,-13.273197535378628,False,49,2,L,1,L1,esuko,HHL,3.wav
50,esuko-HHL-3.wav,True,,,True,50,2,L,1,L1,esuko,HHL,3.wav
51,esuko-HHL-3.wav,True,,,True,51,2,L,1,L1,esuko,HHL,3.wav
0,esu-HL-1.wav,True,144.47943265311957,2.022849111064043,False,0,0,H,0,H1,esu,HL,1.wav
1,esu-HL-1.wav,True,137.13498318678612,1.1196393199653483,False,1,0,H,0,H1,esu,HL,1.wav
2,esu-HL-1.wav,True,137.08936725454112,1.1138796669160278,False,2,0,H,0,H1,esu,HL,1.wav
3,esu-HL-1.wav,True,137.80510803354287,1.2040319048394739,False,3,0,H,0,H1,esu,HL,1.wav
4,esu-HL-1.wav,True,141.1622280285973,1.620728792036796,False,4,0,H,0,H1,esu,HL,1.wav
5,esu-HL-1.wav,True,144.30329275763398,2.001730159309217,False,5,0,H,0,H1,esu,HL,1.wav
6,esu-HL-1.wav,True,143.60559563891857,1.9178231025306474,False,6,0,H,0,H1,esu,HL,1.wav
7,esu-HL-1.wav,True,140.7569316685073,1.5709511648119143,False,7,0,H,0,H1,esu,HL,1.wav
8,esu-HL-1.wav,True,136.6303552795137,1.05581604638952,False,8,0,H,0,H1,esu,HL,1.wav
9,esu-HL-1.wav,True,130.3518454343459,0.24141161122446672,False,9,0,H,0,H1,esu,HL,1.wav
10,esu-HL-1.wav,True,,,True,10,0,H,0,H1,esu,HL,1.wav
11,esu-HL-1.wav,True,,,True,11,0,H,0,H1,esu,HL,1.wav
12,esu-HL-1.wav,True,,,True,12,0,H,0,H1,esu,HL,1.wav
13,esu-HL-1.wav,True,,,True,13,0,H,0,H1,esu,HL,1.wav
14,esu-HL-1.wav,True,,,True,14,1,L,1,L1,esu,HL,1.wav
15,esu-HL-1.wav,True,,,True,15,1,L,1,L1,esu,HL,1.wav
16,esu-HL-1.wav,True,,,True,16,1,L,1,L1,esu,HL,1.wav
17,esu-HL-1.wav,True,,,True,17,1,L,1,L1,esu,HL,1.wav
18,esu-HL-1.wav,True,126.74169697012609,-0.24482563384244346,False,18,1,L,1,L1,esu,HL,1.wav
19,esu-HL-1.wav,True,114.22008279935748,-2.0457244551554883,False,19,1,L,1,L1,esu,HL,1.wav
20,esu-HL-1.wav,True,106.93503214897662,-3.1867057552551605,False,20,1,L,1,L1,esu,HL,1.wav
21,esu-HL-1.wav,True,103.6839628654677,-3.7212073004680417,False,21,1,L,1,L1,esu,HL,1.wav
22,esu-HL-1.wav,True,102.48020805759043,-3.923376764103737,False,22,1,L,1,L1,esu,HL,1.wav
23,esu-HL-1.wav,True,100.89561683261651,-4.193158464866351,False,23,1,L,1,L1,esu,HL,1.wav
24,esu-HL-1.wav,True,99.43071535544192,-4.446358580325358,False,24,1,L,1,L1,esu,HL,1.wav
25,esu-HL-1.wav,True,97.70625161279433,-4.749247129888621,False,25,1,L,1,L1,esu,HL,1.wav
26,esu-HL-1.wav,True,94.00533034700155,-5.417746856092418,False,26,1,L,1,L1,esu,HL,1.wav
27,esu-HL-1.wav,True,84.31882459858568,-7.300400548218373,False,27,1,L,1,L1,esu,HL,1.wav
28,esu-HL-1.wav,True,,,True,28,1,L,1,L1,esu,HL,1.wav
0,esu-LL-1.wav,True,128.54577321219526,0.2857771060641868,False,0,0,L,0,L2,esu,LL,1.wav
1,esu-LL-1.wav,True,127.03270724293188,0.08079099587695428,False,1,0,L,0,L2,esu,LL,1.wav
2,esu-LL-1.wav,True,126.88393230469099,0.06050368672986492,False,2,0,L,0,L2,esu,LL,1.wav
3,esu-LL-1.wav,True,127.16842460055057,0.09927702945041617,False,3,0,L,0,L2,esu,LL,1.wav
4,esu-LL-1.wav,True,127.88117164180699,0.19603743813229915,False,4,0,L,0,L2,esu,LL,1.wav
5,esu-LL-1.wav,True,128.6152170664613,0.2951271686686167,False,5,0,L,0,L2,esu,LL,1.wav
6,esu-LL-1.wav,True,125.72951260062855,-0.09772895304542888,False,6,0,L,0,L2,esu,LL,1.wav
7,esu-LL-1.wav,True,122.38238254953377,-0.5648582756216495,False,7,0,L,0,L2,esu,LL,1.wav
8,esu-LL-1.wav,True,119.41911386157409,-0.9892037465060733,False,8,0,L,0,L2,esu,LL,1.wav
9,esu-LL-1.wav,True,114.42236720650766,-1.7291798075354106,False,9,0,L,0,L2,esu,LL,1.wav
10,esu-LL-1.wav,True,110.15018567423773,-2.387945845317389,False,10,0,L,0,L2,esu,LL,1.wav
11,esu-LL-1.wav,True,,,True,11,0,L,0,L2,esu,LL,1.wav
12,esu-LL-1.wav,True,,,True,12,0,L,0,L2,esu,LL,1.wav
13,esu-LL-1.wav,True,,,True,13,0,L,0,L2,esu,LL,1.wav
14,esu-LL-1.wav,True,,,True,14,0,L,0,L2,esu,LL,1.wav
15,esu-LL-1.wav,True,,,True,15,0,L,0,L2,esu,LL,1.wav
16,esu-LL-1.wav,True,,,True,16,0,L,0,L2,esu,LL,1.wav
17,esu-LL-1.wav,True,,,True,17,1,L,0,L2,esu,LL,1.wav
18,esu-LL-1.wav,True,135.0666256541875,1.1424458558998138,False,18,1,L,0,L2,esu,LL,1.wav
19,esu-LL-1.wav,True,128.08008119445861,0.22294456221756415,False,19,1,L,0,L2,esu,LL,1.wav
20,esu-LL-1.wav,True,127.42912022046268,0.13473104702050157,False,20,1,L,0,L2,esu,LL,1.wav
21,esu-LL-1.wav,True,127.4866403851827,0.14254389226198264,False,21,1,L,0,L2,esu,LL,1.wav
22,esu-LL-1.wav,True,127.36258576697156,0.1256894093822868,False,22,1,L,0,L2,esu,LL,1.wav
23,esu-LL-1.wav,True,127.21083790917956,0.10505009160871405,False,23,1,L,0,L2,esu,LL,1.wav
24,esu-LL-1.wav,True,126.91796854575435,0.06514704831123745,False,24,1,L,0,L2,esu,LL,1.wav
25,esu-LL-1.wav,True,125.99860469700174,-0.06071587862001854,False,25,1,L,0,L2,esu,LL,1.wav
26,esu-LL-1.wav,True,124.35314691362925,-0.28829276141858695,False,26,1,L,0,L2,esu,LL,1.wav
